Species_name,Species_number,Lon,Lat,Year,CoordinateUncertaintyInMeters,Database,OriginalSource,geodeticDatum
Amblyomma americanum,1,-88.592432,38.544219,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.592432,38.544219,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.592432,38.544219,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-90.165,38.3086111,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-90.165,38.3086111,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.931111,38.1255556,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.931111,38.1255556,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.931111,38.1255556,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.931111,38.1255556,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.931111,38.1255556,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.931111,38.1255556,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.931111,38.1255556,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.931111,38.1255556,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-87.839643,38.722258,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-87.839643,38.722258,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-87.839643,38.722258,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-87.839643,38.722258,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-87.839643,38.722258,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-87.839643,38.722258,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-87.839643,38.722258,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-87.839643,38.722258,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-87.839643,38.722258,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-87.839643,38.722258,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-87.839643,38.722258,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.767976,38.7354363,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.767976,38.7354363,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.767976,38.7354363,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.356111,37.4861111,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.356111,37.4861111,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.356111,37.4861111,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.356111,37.4861111,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.356111,37.4861111,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.356111,37.4861111,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.356111,37.4861111,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.356111,37.4861111,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.356111,37.4861111,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.356111,37.4861111,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.356111,37.4861111,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.356111,37.4861111,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.673422,37.422451,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.673422,37.422451,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.673422,37.422451,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.673422,37.422451,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.673422,37.422451,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.673422,37.422451,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.673422,37.422451,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.673422,37.422451,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.673422,37.422451,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.673422,37.422451,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.673422,37.422451,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.673422,37.422451,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.673422,37.422451,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.673422,37.422451,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.673422,37.422451,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.673422,37.422451,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.673422,37.422451,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.673422,37.422451,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.673422,37.422451,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.673422,37.422451,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.673422,37.422451,2018,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.03015904,39.69824117,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.63269651,39.75654767,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.63438253,39.56377479,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.63222604,39.56036596,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.63548551,39.56345092,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.63557003,39.56384282,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.15757325,39.75665105,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.63565474,39.56398434,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.9134295,37.83025577,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.9134295,37.83025577,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.9134295,37.83025577,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.9131503,37.83019517,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.9131503,37.83019517,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.9131503,37.83019517,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.24353133,37.71614528,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.24353133,37.71614528,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.24353133,37.71614528,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.24514105,37.71677036,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.67248125,37.42406758,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.6718659,37.4234142,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.6718659,37.4234142,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.6718659,37.4234142,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.6718659,37.4234142,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.6718659,37.4234142,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.67061909,37.42150338,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.67061909,37.42150338,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.67061909,37.42150338,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.67061909,37.42150338,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.67061909,37.42150338,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.67061909,37.42150338,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.67061909,37.42150338,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.67061909,37.42150338,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.67061909,37.42150338,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.67061909,37.42150338,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.67061909,37.42150338,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.38130425,37.78967372,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.38130425,37.78967372,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.38402515,37.77853967,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.38402515,37.77853967,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.38402515,37.77853967,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.38402515,37.77853967,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.38402515,37.77853967,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.38402515,37.77853967,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.38402515,37.77853967,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.38402515,37.77853967,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.38402515,37.77853967,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.392759,38.06556086,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.392759,38.06556086,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.392759,38.06556086,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.392759,38.06556086,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.40737337,38.0644906,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.40737337,38.0644906,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.40737337,38.0644906,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.40737337,38.0644906,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.40737337,38.0644906,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.15765084,39.75670295,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.24327847,37.71979473,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.24327847,37.71979473,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.24327847,37.71979473,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.40438692,38.06250565,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.97479568,38.30270174,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.97479568,38.30270174,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.97479568,38.30270174,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.97479568,38.30270174,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.97479568,38.30270174,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.97479568,38.30270174,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.97479568,38.30270174,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.97479568,38.30270174,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.97479568,38.30270174,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.97479568,38.30270174,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.97479568,38.30270174,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.97422311,38.30278385,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.41588487,38.00838999,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.41588487,38.00838999,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.41588487,38.00838999,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.41588487,38.00838999,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.40125157,38.02000349,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.40125157,38.02000349,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.40117345,38.01992294,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.50037688,38.0299855,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.50037688,38.0299855,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.49141604,38.01400955,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.49141604,38.01400955,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.49141604,38.01400955,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.56787723,38.09352433,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.56700984,38.09377144,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.56700984,38.09377144,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.56700984,38.09377144,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.56700984,38.09377144,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.56700984,38.09377144,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.56700984,38.09377144,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.56700984,38.09377144,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.56700984,38.09377144,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.56700984,38.09377144,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.56700984,38.09377144,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.56700984,38.09377144,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.56700984,38.09377144,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.56700984,38.09377144,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.56700984,38.09377144,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.56700984,38.09377144,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.56700984,38.09377144,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.56700984,38.09377144,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.56700984,38.09377144,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.56700984,38.09377144,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.56700984,38.09377144,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.56708083,38.0935873,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.56708083,38.0935873,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.56708083,38.0935873,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.56708083,38.0935873,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.56708083,38.0935873,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.56708083,38.0935873,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.56708083,38.0935873,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.93456134,38.1257083,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.93456134,38.1257083,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.93456134,38.1257083,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.93456134,38.1257083,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.93456134,38.1257083,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.93456134,38.1257083,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.93456134,38.1257083,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.93456134,38.1257083,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.93456134,38.1257083,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.93456134,38.1257083,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.93456134,38.1257083,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.93104382,38.12862724,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.3926207,38.06529331,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.40432888,38.06238059,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.50259428,38.02994227,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.93104178,38.12877162,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.93104178,38.12877162,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.93107742,38.12577322,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.91237301,37.82781006,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.91237301,37.82781006,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.91237301,37.82781006,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.91237301,37.82781006,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.91255034,37.82797113,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.24327847,37.71979473,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.24327847,37.71979473,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.05894287,37.73221757,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.05894287,37.73221757,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.05894287,37.73221757,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.05894287,37.73221757,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.05894287,37.73221757,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.05874453,37.73224776,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.05874453,37.73224776,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.05874453,37.73224776,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.05874453,37.73224776,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.67186666,37.42334895,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.67186666,37.42334895,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.67186666,37.42334895,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.3840483,37.77849756,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.3840483,37.77849756,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.38433505,37.77837045,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.97330462,38.30342355,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.97552574,38.30284436,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.9123137,37.82828024,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.67014443,37.42290739,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.67014443,37.42290739,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.673148,37.42226689,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.673148,37.42226689,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.4200939,37.57723989,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.49739975,38.00041934,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.49739975,38.00041934,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.49739975,38.00041934,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.49739975,38.00041934,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.94090917,38.12928836,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.9316108,38.12556251,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.93128062,38.12573504,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.24492539,37.71610024,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.24528715,37.71688165,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.24528715,37.71688165,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.05864866,37.73219086,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.05864866,37.73219086,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.05864866,37.73219086,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.05864866,37.73219086,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.05864866,37.73219086,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.05873457,37.72698142,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.05873457,37.72698142,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.39262261,38.06532146,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.40466493,38.06232204,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.40466493,38.06232204,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.40466493,38.06232204,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.4043645,38.0628557,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.97388257,38.30270877,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.97388257,38.30270877,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.97520154,38.30367626,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.97520154,38.30367626,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.56939708,38.0931116,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.5665288,38.09671685,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.5665288,38.09671685,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.5665288,38.09671685,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.56936164,38.09327981,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.24403227,37.7159423,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.24403227,37.7159423,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.3813704,37.78965163,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.49403728,37.99823244,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-89.49739975,38.00041934,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.93150065,38.12574229,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.93150065,38.12574229,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.93148583,38.12571516,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.5694877,38.09331156,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.5694877,38.09331156,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.56947064,38.0932996,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.56945985,38.09331236,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.56945985,38.09331236,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.56708083,38.0935873,2019,10,UIUCVetMed,BlitzDrags,WGS84
Amblyomma americanum,1,-88.929171,37.376868,2021,2,iNaturalist,iNaturalist,WGS84
Amblyomma americanum,1,-90.085472,40.311295,2021,4,iNaturalist,iNaturalist,WGS84
Amblyomma americanum,1,-89.923675,40.377927,2020,4,iNaturalist,iNaturalist,WGS84
Amblyomma americanum,1,-89.780846,38.268208,2020,4,iNaturalist,iNaturalist,WGS84
Amblyomma americanum,1,-89.068277,37.361167,2022,4,iNaturalist,iNaturalist,WGS84
