Species_name,Species_number,Lon,Lat,Year,CoordinateUncertaintyInMeters,Database,Source,geodeticDatum
Dermacentor variabilis,1,-89.069,41.924,2009,10000,Illinois Natural History Survey,"Illinois Natural History Survey: Illinois Natural History Survey, 2013-08-21. Accessed via http://www.gbif.org/dataset/68513375-3aa5-4f6f-9975-d97d56c21d61 on 2013-12-11. Rights CC-BY.",WGS84
Dermacentor variabilis,1,-89.0589428,37.73221757,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-89.056274,38.094402,2021,65,iNaturalist,iNaturalist,WGS84
Dermacentor variabilis,1,-89.033354,37.270476,2018,289,iNaturalist,iNaturalist,WGS84
Dermacentor variabilis,1,-89.023073,39.820967,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-89.023073,39.820967,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-89.023073,39.820967,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-89.023073,39.820967,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-89.023073,39.820967,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-89.023073,39.820967,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-89.023073,39.820967,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-89.023073,39.820967,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-89.023073,39.820967,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-89.023073,39.820967,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-89.023073,39.820967,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-89.023073,39.820967,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-89.023073,39.820967,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-89.023073,39.820967,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-89.023073,39.820967,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-89.023073,39.820967,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-89.023073,39.820967,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-89.023073,39.820967,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-89.023073,39.820967,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-89.023073,39.820967,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-89.023073,39.820967,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-89.023073,39.820967,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-89.023073,39.820967,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-89.023073,39.820967,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-89.023073,39.820967,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-89.023073,39.820967,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-89.023073,39.820967,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-89.023073,39.820967,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-89.023073,39.820967,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-89.023073,39.820967,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-89.023073,39.820967,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-89.023073,39.820967,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-89.023073,39.820967,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-89.023073,39.820967,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-89.023073,39.820967,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-89.023073,39.820967,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-89.023073,39.820967,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-89.023073,39.820967,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-89.023073,39.820967,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-89.023073,39.820967,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-89.023073,39.820967,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.977351,40.142497,2014,50,iNaturalist,iNaturalist,WGS84
Dermacentor variabilis,1,-88.97734833,40.14249802,2014,50,iNaturalist.org,iNaturalist Research-grade Observations,WGS84
Dermacentor variabilis,1,-88.97666667,37.53638889,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.975201,38.30367626,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.957222,37.5075,2016,2752,iNaturalist,iNaturalist,WGS84
Dermacentor variabilis,1,-88.95722198,37.50749969,2016,2752,iNaturalist.org,iNaturalist Research-grade Observations,WGS84
Dermacentor variabilis,1,-88.94694444,38.09388889,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.94694444,38.09388889,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.94139099,41.79499817,1953,20000,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,WGS84
Dermacentor variabilis,1,-88.9316066,38.12540617,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.9316066,38.12540617,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.9314744,38.12568083,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.9314744,38.12568083,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.9314744,38.12568083,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.93111111,38.12555556,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.93111111,38.12555556,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.93111111,38.12555556,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.93111111,38.12555556,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.93111111,38.12555556,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.93111111,38.12555556,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.93111111,38.12555556,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.93111111,38.12555556,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.93111111,38.12555556,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.93111111,38.12555556,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.93111111,38.12555556,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.9310438,38.12862724,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.9310438,38.12862724,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.9310438,38.12862724,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.9310438,38.12862724,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.93104178,38.12877162,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.930626,37.375937,2022,20000,iNaturalist,iNaturalist,WGS84
Dermacentor variabilis,1,-88.930612,37.376324,2020,31,iNaturalist,iNaturalist,WGS84
Dermacentor variabilis,1,-88.93061066,37.3763237,2020,31,iNaturalist.org,iNaturalist Research-grade Observations,WGS84
Dermacentor variabilis,1,-88.930437,37.376232,2020,8,iNaturalist,iNaturalist,WGS84
Dermacentor variabilis,1,-88.929438,37.3767,2012,20000,iNaturalist,iNaturalist,WGS84
Dermacentor variabilis,1,-88.92943573,37.37670135,2012,20000,iNaturalist.org,iNaturalist Research-grade Observations,WGS84
Dermacentor variabilis,1,-88.928034,37.375449,2018,150,iNaturalist,iNaturalist,WGS84
Dermacentor variabilis,1,-88.92803192,37.37545013,2018,150,iNaturalist.org,iNaturalist Research-grade Observations,WGS84
Dermacentor variabilis,1,-88.927018,37.36185,2019,3147,iNaturalist,iNaturalist,WGS84
Dermacentor variabilis,1,-88.92701721,37.36185074,2019,3147,iNaturalist.org,iNaturalist Research-grade Observations,WGS84
Dermacentor variabilis,1,-88.92673492,37.37366486,2014,1724,iNaturalist.org,iNaturalist Research-grade Observations,WGS84
Dermacentor variabilis,1,-88.926733,37.373663,2014,1724,iNaturalist,iNaturalist,WGS84
Dermacentor variabilis,1,-88.924259,37.371584,2022,20000,iNaturalist,iNaturalist,WGS84
Dermacentor variabilis,1,-88.91873169,42.25378036,2018,5,iNaturalist.org,iNaturalist Research-grade Observations,WGS84
Dermacentor variabilis,1,-88.914625,38.095971,2020,2,iNaturalist,iNaturalist,WGS84
Dermacentor variabilis,1,-88.90972222,37.82666667,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.90972222,37.82666667,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.90312,38.317271,2000,20000,HWML,HWML,WGS84
Dermacentor variabilis,1,-88.8525,37.27361111,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.8525,37.27361111,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.8525,37.27361111,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.8525,37.27361111,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.84500122,37.20600128,1957,20000,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,WGS84
Dermacentor variabilis,1,-88.83899689,37.52399826,1962,20000,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,WGS84
Dermacentor variabilis,1,-88.82885,39.1659,1997,10000,Illinois Natural History Survey,"Illinois Natural History Survey: Illinois Natural History Survey, 2013-08-21. Accessed via http://www.gbif.org/dataset/68513375-3aa5-4f6f-9975-d97d56c21d61 on 2013-12-11. Rights CC-BY.",WGS84
Dermacentor variabilis,1,-88.82884979,39.16590118,1997,20000,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,WGS84
Dermacentor variabilis,1,-88.82271,39.19152,1953,10000,Illinois Natural History Survey,"Illinois Natural History Survey: Illinois Natural History Survey, 2013-08-21. Accessed via http://www.gbif.org/dataset/68513375-3aa5-4f6f-9975-d97d56c21d61 on 2013-12-11. Rights CC-BY.",WGS84
Dermacentor variabilis,1,-88.82271,39.19152,1996,10000,Illinois Natural History Survey,"Illinois Natural History Survey: Illinois Natural History Survey, 2013-08-21. Accessed via http://www.gbif.org/dataset/68513375-3aa5-4f6f-9975-d97d56c21d61 on 2013-12-11. Rights CC-BY.",WGS84
Dermacentor variabilis,1,-88.82271,39.19152,1999,10000,Illinois Natural History Survey,"Illinois Natural History Survey: Illinois Natural History Survey, 2013-08-21. Accessed via http://www.gbif.org/dataset/68513375-3aa5-4f6f-9975-d97d56c21d61 on 2013-12-11. Rights CC-BY.",WGS84
Dermacentor variabilis,1,-88.82270813,39.19152069,1953,20000,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,WGS84
Dermacentor variabilis,1,-88.82270813,39.19152069,1996,20000,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,WGS84
Dermacentor variabilis,1,-88.82270813,39.19152069,1999,20000,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,WGS84
Dermacentor variabilis,1,-88.792417,40.03074,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.792417,40.03074,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.792417,40.03074,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.792417,40.03074,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.792417,40.03074,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.792417,40.03074,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.792417,40.03074,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.792417,40.03074,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.792417,40.03074,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.792417,40.03074,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.792417,40.03074,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.792417,40.03074,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.792417,40.03074,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.792417,40.03074,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.792417,40.03074,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.792417,40.03074,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.792417,40.03074,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.792417,40.03074,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.792417,40.03074,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.792417,40.03074,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.792417,40.03074,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.792417,40.03074,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.792417,40.03074,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.792417,40.03074,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.792417,40.03074,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.792417,40.03074,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.792417,40.03074,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.792417,40.03074,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.792417,40.03074,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.792417,40.03074,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.792417,40.03074,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.792417,40.03074,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.792417,40.03074,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.792417,40.03074,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.792417,40.03074,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.792417,40.03074,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.792417,40.03074,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.792417,40.03074,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.792417,40.03074,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.792417,40.03074,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.792417,40.03074,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.792417,40.03074,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.792417,40.03074,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.792417,40.03074,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.792417,40.03074,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.792417,40.03074,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.792417,40.03074,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.788139,41.36785,2020,352,iNaturalist,iNaturalist,WGS84
Dermacentor variabilis,1,-88.78237152,37.20222855,2016,9,iNaturalist.org,iNaturalist Research-grade Observations,WGS84
Dermacentor variabilis,1,-88.782371,37.202229,2016,9,iNaturalist,iNaturalist,WGS84
Dermacentor variabilis,1,-88.78056335,38.70444107,1966,20000,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,WGS84
Dermacentor variabilis,1,-88.78056335,38.70444107,1967,20000,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,WGS84
Dermacentor variabilis,1,-88.78056335,38.70444107,1967,20000,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,WGS84
Dermacentor variabilis,1,-88.78056335,38.70444107,1967,20000,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,WGS84
Dermacentor variabilis,1,-88.78056335,38.70444107,1967,20000,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,WGS84
Dermacentor variabilis,1,-88.73145,41.830224,2020,263,iNaturalist,iNaturalist,WGS84
Dermacentor variabilis,1,-88.716038,39.502954,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.716038,39.502954,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.716038,39.502954,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.716038,39.502954,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.716038,39.502954,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.716038,39.502954,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.716038,39.502954,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.716038,39.502954,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.716038,39.502954,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.716038,39.502954,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.716038,39.502954,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.716038,39.502954,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.716038,39.502954,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.716038,39.502954,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.716038,39.502954,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.716038,39.502954,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.716038,39.502954,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.716038,39.502954,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.716038,39.502954,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.716038,39.502954,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.71527863,38.87971878,1950,20000,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,WGS84
Dermacentor variabilis,1,-88.708869,37.422869,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.708869,37.422869,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.70717354,39.06652469,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.70717354,39.06652469,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.70717354,39.06652469,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.70717354,39.06652469,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.70717354,39.06652469,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.70717354,39.06652469,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.70717354,39.06652469,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.70717354,39.06652469,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.70717354,39.06652469,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.70717354,39.06652469,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.70717354,39.06652469,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.70717354,39.06652469,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.70717354,39.06652469,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.70717354,39.06652469,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.70717354,39.06652469,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.70717354,39.06652469,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.70717354,39.06652469,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.70717354,39.06652469,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.70717354,39.06652469,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.70717354,39.06652469,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.70717354,39.06652469,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.70717354,39.06652469,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.70717354,39.06652469,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.706991,40.120339,2021,20000,iNaturalist,iNaturalist,WGS84
Dermacentor variabilis,1,-88.706935,40.1203,2021,8,iNaturalist,iNaturalist,WGS84
Dermacentor variabilis,1,-88.706883,40.120182,2021,9,iNaturalist,iNaturalist,WGS84
Dermacentor variabilis,1,-88.688121,37.482944,2019,4,iNaturalist,iNaturalist,WGS84
Dermacentor variabilis,1,-88.68811798,37.48294449,2019,4,iNaturalist.org,iNaturalist Research-grade Observations,WGS84
Dermacentor variabilis,1,-88.68139,39.50389,1999,10000,Illinois Natural History Survey,"Illinois Natural History Survey: Illinois Natural History Survey, 2013-08-21. Accessed via http://www.gbif.org/dataset/68513375-3aa5-4f6f-9975-d97d56c21d61 on 2013-12-11. Rights CC-BY.",WGS84
Dermacentor variabilis,1,-88.68138885,39.50389099,1999,20000,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,WGS84
Dermacentor variabilis,1,-88.67357656,37.42245896,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.67357656,37.42245896,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.67357656,37.42245896,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.67357656,37.42245896,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.673422,37.422451,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.673422,37.422451,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.673422,37.422451,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.673422,37.422451,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.673422,37.422451,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.673422,37.422451,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.673422,37.422451,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.673422,37.422451,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.673422,37.422451,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.673422,37.422451,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.673422,37.422451,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.673422,37.422451,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.673422,37.422451,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.673422,37.422451,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.673422,37.422451,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.673422,37.422451,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.673422,37.422451,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.673422,37.422451,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.673422,37.422451,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.673422,37.422451,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.673422,37.422451,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.673422,37.422451,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.673422,37.422451,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.673422,37.422451,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.673148,37.42226689,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.673148,37.42226689,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.673148,37.42226689,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.672982,37.42922751,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.671866,37.423414,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.671866,37.423414,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.671866,37.423414,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.671866,37.423414,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.671866,37.423414,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.671866,37.423414,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-88.671866,37.423414,2019,10,UIUCVetMed,BlitzDrags,WGS84
